"ano","mes","cidade","orgao","de_tipocargo","quantidade"
"2009","11","Alagoa Grande","Câmara Municipal","Eletivo",9
"2009","12","Alagoa Grande","Câmara Municipal","Comissionado",19
"2009","12","Alagoa Grande","Câmara Municipal","Efetivo",15
"2009","12","Alagoa Grande","Câmara Municipal","Eletivo",9
"2010","01","Alagoa Grande","Câmara Municipal","Comissionado",14
"2010","01","Alagoa Grande","Câmara Municipal","Efetivo",15
"2010","01","Alagoa Grande","Câmara Municipal","Eletivo",9
"2010","02","Alagoa Grande","Câmara Municipal","Comissionado",14
"2010","02","Alagoa Grande","Câmara Municipal","Efetivo",15
"2010","02","Alagoa Grande","Câmara Municipal","Eletivo",9
"2010","03","Alagoa Grande","Câmara Municipal","Comissionado",6
"2010","03","Alagoa Grande","Câmara Municipal","Efetivo",15
"2010","03","Alagoa Grande","Câmara Municipal","Eletivo",9
"2010","04","Alagoa Grande","Câmara Municipal","Comissionado",6
"2010","04","Alagoa Grande","Câmara Municipal","Efetivo",15
"2010","04","Alagoa Grande","Câmara Municipal","Eletivo",9
"2010","05","Alagoa Grande","Câmara Municipal","Comissionado",6
"2010","05","Alagoa Grande","Câmara Municipal","Efetivo",15
"2010","05","Alagoa Grande","Câmara Municipal","Eletivo",9
"2010","06","Alagoa Grande","Câmara Municipal","Comissionado",5
"2010","06","Alagoa Grande","Câmara Municipal","Efetivo",15
"2010","06","Alagoa Grande","Câmara Municipal","Eletivo",9
"2010","07","Alagoa Grande","Câmara Municipal","Comissionado",6
"2010","07","Alagoa Grande","Câmara Municipal","Efetivo",15
"2010","07","Alagoa Grande","Câmara Municipal","Eletivo",9
"2010","08","Alagoa Grande","Câmara Municipal","Comissionado",6
"2010","08","Alagoa Grande","Câmara Municipal","Efetivo",15
"2010","08","Alagoa Grande","Câmara Municipal","Eletivo",9
"2010","09","Alagoa Grande","Câmara Municipal","Comissionado",6
"2010","09","Alagoa Grande","Câmara Municipal","Efetivo",15
"2010","09","Alagoa Grande","Câmara Municipal","Eletivo",9
"2010","10","Alagoa Grande","Câmara Municipal","Comissionado",6
"2010","10","Alagoa Grande","Câmara Municipal","Efetivo",15
"2010","10","Alagoa Grande","Câmara Municipal","Eletivo",9
"2010","11","Alagoa Grande","Câmara Municipal","Comissionado",6
"2010","11","Alagoa Grande","Câmara Municipal","Efetivo",15
"2010","11","Alagoa Grande","Câmara Municipal","Eletivo",9
"2010","12","Alagoa Grande","Câmara Municipal","Comissionado",9
"2010","12","Alagoa Grande","Câmara Municipal","Efetivo",15
"2010","12","Alagoa Grande","Câmara Municipal","Eletivo",9
"2011","01","Alagoa Grande","Câmara Municipal","Comissionado",6
"2011","01","Alagoa Grande","Câmara Municipal","Efetivo",15
"2011","01","Alagoa Grande","Câmara Municipal","Eletivo",9
"2011","02","Alagoa Grande","Câmara Municipal","Comissionado",6
"2011","02","Alagoa Grande","Câmara Municipal","Efetivo",15
"2011","02","Alagoa Grande","Câmara Municipal","Eletivo",9
"2011","03","Alagoa Grande","Câmara Municipal","Comissionado",6
"2011","03","Alagoa Grande","Câmara Municipal","Efetivo",15
"2011","03","Alagoa Grande","Câmara Municipal","Eletivo",9
"2011","04","Alagoa Grande","Câmara Municipal","Comissionado",6
"2011","04","Alagoa Grande","Câmara Municipal","Efetivo",15
"2011","04","Alagoa Grande","Câmara Municipal","Eletivo",9
"2011","05","Alagoa Grande","Câmara Municipal","Comissionado",6
"2011","05","Alagoa Grande","Câmara Municipal","Efetivo",15
"2011","05","Alagoa Grande","Câmara Municipal","Eletivo",9
"2011","06","Alagoa Grande","Câmara Municipal","Comissionado",6
"2011","06","Alagoa Grande","Câmara Municipal","Efetivo",15
"2011","06","Alagoa Grande","Câmara Municipal","Eletivo",9
"2011","07","Alagoa Grande","Câmara Municipal","Comissionado",5
"2011","07","Alagoa Grande","Câmara Municipal","Efetivo",15
"2011","07","Alagoa Grande","Câmara Municipal","Eletivo",9
"2011","08","Alagoa Grande","Câmara Municipal","Comissionado",7
"2011","08","Alagoa Grande","Câmara Municipal","Efetivo",15
"2011","08","Alagoa Grande","Câmara Municipal","Eletivo",9
"2011","09","Alagoa Grande","Câmara Municipal","Comissionado",7
"2011","09","Alagoa Grande","Câmara Municipal","Efetivo",15
"2011","09","Alagoa Grande","Câmara Municipal","Eletivo",9
"2011","10","Alagoa Grande","Câmara Municipal","Comissionado",7
"2011","10","Alagoa Grande","Câmara Municipal","Efetivo",15
"2011","10","Alagoa Grande","Câmara Municipal","Eletivo",9
"2011","11","Alagoa Grande","Câmara Municipal","Comissionado",7
"2011","11","Alagoa Grande","Câmara Municipal","Efetivo",15
"2011","11","Alagoa Grande","Câmara Municipal","Eletivo",9
"2012","02","Alagoa Grande","Câmara Municipal","Comissionado",6
"2012","02","Alagoa Grande","Câmara Municipal","Efetivo",15
"2012","02","Alagoa Grande","Câmara Municipal","Eletivo",9
"2012","03","Alagoa Grande","Câmara Municipal","Comissionado",6
"2012","03","Alagoa Grande","Câmara Municipal","Efetivo",15
"2012","03","Alagoa Grande","Câmara Municipal","Eletivo",9
"2012","04","Alagoa Grande","Câmara Municipal","Comissionado",6
"2012","04","Alagoa Grande","Câmara Municipal","Efetivo",15
"2012","04","Alagoa Grande","Câmara Municipal","Eletivo",9
"2012","05","Alagoa Grande","Câmara Municipal","Comissionado",6
"2012","05","Alagoa Grande","Câmara Municipal","Efetivo",15
"2012","05","Alagoa Grande","Câmara Municipal","Eletivo",9
"2012","06","Alagoa Grande","Câmara Municipal","Comissionado",6
"2012","06","Alagoa Grande","Câmara Municipal","Efetivo",15
"2012","06","Alagoa Grande","Câmara Municipal","Eletivo",9
"2012","07","Alagoa Grande","Câmara Municipal","Comissionado",6
"2012","07","Alagoa Grande","Câmara Municipal","Efetivo",15
"2012","07","Alagoa Grande","Câmara Municipal","Eletivo",9
"2012","08","Alagoa Grande","Câmara Municipal","Comissionado",6
"2012","08","Alagoa Grande","Câmara Municipal","Efetivo",15
"2012","08","Alagoa Grande","Câmara Municipal","Eletivo",9
"2012","09","Alagoa Grande","Câmara Municipal","Comissionado",6
"2012","09","Alagoa Grande","Câmara Municipal","Efetivo",15
"2012","09","Alagoa Grande","Câmara Municipal","Eletivo",9
"2012","10","Alagoa Grande","Câmara Municipal","Comissionado",6
"2012","10","Alagoa Grande","Câmara Municipal","Efetivo",15
"2012","10","Alagoa Grande","Câmara Municipal","Eletivo",9
"2012","11","Alagoa Grande","Câmara Municipal","Comissionado",6
"2012","11","Alagoa Grande","Câmara Municipal","Efetivo",15
"2012","11","Alagoa Grande","Câmara Municipal","Eletivo",9
"2012","12","Alagoa Grande","Câmara Municipal","Comissionado",6
"2012","12","Alagoa Grande","Câmara Municipal","Efetivo",15
"2012","12","Alagoa Grande","Câmara Municipal","Eletivo",9
"2013","01","Alagoa Grande","Câmara Municipal","Comissionado",1
"2013","01","Alagoa Grande","Câmara Municipal","Efetivo",14
"2013","01","Alagoa Grande","Câmara Municipal","Eletivo",11
"2013","02","Alagoa Grande","Câmara Municipal","Comissionado",2
"2013","02","Alagoa Grande","Câmara Municipal","Efetivo",14
"2013","02","Alagoa Grande","Câmara Municipal","Eletivo",11
"2013","03","Alagoa Grande","Câmara Municipal","Comissionado",4
"2013","03","Alagoa Grande","Câmara Municipal","Efetivo",14
"2013","03","Alagoa Grande","Câmara Municipal","Eletivo",11
"2013","04","Alagoa Grande","Câmara Municipal","Comissionado",5
"2013","04","Alagoa Grande","Câmara Municipal","Efetivo",14
"2013","04","Alagoa Grande","Câmara Municipal","Eletivo",11
"2013","05","Alagoa Grande","Câmara Municipal","Comissionado",4
"2013","05","Alagoa Grande","Câmara Municipal","Efetivo",14
"2013","05","Alagoa Grande","Câmara Municipal","Eletivo",11
"2013","06","Alagoa Grande","Câmara Municipal","Comissionado",4
"2013","06","Alagoa Grande","Câmara Municipal","Efetivo",14
"2013","06","Alagoa Grande","Câmara Municipal","Eletivo",11
"2013","07","Alagoa Grande","Câmara Municipal","Comissionado",6
"2013","07","Alagoa Grande","Câmara Municipal","Efetivo",13
"2013","07","Alagoa Grande","Câmara Municipal","Eletivo",11
"2013","08","Alagoa Grande","Câmara Municipal","Comissionado",6
"2013","08","Alagoa Grande","Câmara Municipal","Efetivo",13
"2013","08","Alagoa Grande","Câmara Municipal","Eletivo",11
"2013","09","Alagoa Grande","Câmara Municipal","Comissionado",6
"2013","09","Alagoa Grande","Câmara Municipal","Efetivo",13
"2013","09","Alagoa Grande","Câmara Municipal","Eletivo",11
"2013","10","Alagoa Grande","Câmara Municipal","Comissionado",7
"2013","10","Alagoa Grande","Câmara Municipal","Contratação por excepcional interesse público",1
"2013","10","Alagoa Grande","Câmara Municipal","Efetivo",13
"2013","10","Alagoa Grande","Câmara Municipal","Eletivo",11
"2013","11","Alagoa Grande","Câmara Municipal","Comissionado",7
"2013","11","Alagoa Grande","Câmara Municipal","Contratação por excepcional interesse público",1
"2013","11","Alagoa Grande","Câmara Municipal","Efetivo",13
"2013","11","Alagoa Grande","Câmara Municipal","Eletivo",11
"2013","12","Alagoa Grande","Câmara Municipal","Comissionado",10
"2013","12","Alagoa Grande","Câmara Municipal","Contratação por excepcional interesse público",1
"2013","12","Alagoa Grande","Câmara Municipal","Efetivo",14
"2013","12","Alagoa Grande","Câmara Municipal","Eletivo",11
"2014","01","Alagoa Grande","Câmara Municipal","Comissionado",6
"2014","01","Alagoa Grande","Câmara Municipal","Efetivo",13
"2014","01","Alagoa Grande","Câmara Municipal","Eletivo",11
"2014","02","Alagoa Grande","Câmara Municipal","Comissionado",6
"2014","02","Alagoa Grande","Câmara Municipal","Efetivo",13
"2014","02","Alagoa Grande","Câmara Municipal","Eletivo",11
"2014","03","Alagoa Grande","Câmara Municipal","Comissionado",7
"2014","03","Alagoa Grande","Câmara Municipal","Efetivo",13
"2014","03","Alagoa Grande","Câmara Municipal","Eletivo",11
"2014","04","Alagoa Grande","Câmara Municipal","Comissionado",7
"2014","04","Alagoa Grande","Câmara Municipal","Efetivo",13
"2014","04","Alagoa Grande","Câmara Municipal","Eletivo",11
"2014","05","Alagoa Grande","Câmara Municipal","Comissionado",7
"2014","05","Alagoa Grande","Câmara Municipal","Efetivo",13
"2014","05","Alagoa Grande","Câmara Municipal","Eletivo",11
"2014","06","Alagoa Grande","Câmara Municipal","Comissionado",7
"2014","06","Alagoa Grande","Câmara Municipal","Contratação por excepcional interesse público",1
"2014","06","Alagoa Grande","Câmara Municipal","Efetivo",13
"2014","06","Alagoa Grande","Câmara Municipal","Eletivo",11
"2014","07","Alagoa Grande","Câmara Municipal","Comissionado",7
"2014","07","Alagoa Grande","Câmara Municipal","Efetivo",13
"2014","07","Alagoa Grande","Câmara Municipal","Eletivo",11
"2014","08","Alagoa Grande","Câmara Municipal","Comissionado",7
"2014","08","Alagoa Grande","Câmara Municipal","Efetivo",13
"2014","08","Alagoa Grande","Câmara Municipal","Eletivo",11
"2014","09","Alagoa Grande","Câmara Municipal","Comissionado",7
"2014","09","Alagoa Grande","Câmara Municipal","Efetivo",13
"2014","09","Alagoa Grande","Câmara Municipal","Eletivo",11
"2014","10","Alagoa Grande","Câmara Municipal","Comissionado",7
"2014","10","Alagoa Grande","Câmara Municipal","Efetivo",13
"2014","10","Alagoa Grande","Câmara Municipal","Eletivo",11
"2014","11","Alagoa Grande","Câmara Municipal","Comissionado",7
"2014","11","Alagoa Grande","Câmara Municipal","Efetivo",13
"2014","11","Alagoa Grande","Câmara Municipal","Eletivo",11
"2014","12","Alagoa Grande","Câmara Municipal","Comissionado",7
"2014","12","Alagoa Grande","Câmara Municipal","Efetivo",13
"2014","12","Alagoa Grande","Câmara Municipal","Eletivo",11
"2015","01","Alagoa Grande","Câmara Municipal","Comissionado",2
"2015","01","Alagoa Grande","Câmara Municipal","Efetivo",14
"2015","01","Alagoa Grande","Câmara Municipal","Eletivo",11
"2015","02","Alagoa Grande","Câmara Municipal","Comissionado",7
"2015","02","Alagoa Grande","Câmara Municipal","Efetivo",14
"2015","02","Alagoa Grande","Câmara Municipal","Eletivo",11
"2015","03","Alagoa Grande","Câmara Municipal","Comissionado",7
"2015","03","Alagoa Grande","Câmara Municipal","Efetivo",14
"2015","03","Alagoa Grande","Câmara Municipal","Eletivo",11
"2015","04","Alagoa Grande","Câmara Municipal","Comissionado",7
"2015","04","Alagoa Grande","Câmara Municipal","Efetivo",14
"2015","04","Alagoa Grande","Câmara Municipal","Eletivo",11
"2015","05","Alagoa Grande","Câmara Municipal","Comissionado",7
"2015","05","Alagoa Grande","Câmara Municipal","Efetivo",14
"2015","05","Alagoa Grande","Câmara Municipal","Eletivo",11
"2015","06","Alagoa Grande","Câmara Municipal","Comissionado",7
"2015","06","Alagoa Grande","Câmara Municipal","Contratação por excepcional interesse público",1
"2015","06","Alagoa Grande","Câmara Municipal","Efetivo",14
"2015","06","Alagoa Grande","Câmara Municipal","Eletivo",11
"2015","07","Alagoa Grande","Câmara Municipal","Comissionado",7
"2015","07","Alagoa Grande","Câmara Municipal","Efetivo",14
"2015","07","Alagoa Grande","Câmara Municipal","Eletivo",11
"2015","08","Alagoa Grande","Câmara Municipal","Comissionado",7
"2015","08","Alagoa Grande","Câmara Municipal","Efetivo",14
"2015","08","Alagoa Grande","Câmara Municipal","Eletivo",11
"2015","09","Alagoa Grande","Câmara Municipal","Comissionado",7
"2015","09","Alagoa Grande","Câmara Municipal","Efetivo",14
"2015","09","Alagoa Grande","Câmara Municipal","Eletivo",11
"2015","10","Alagoa Grande","Câmara Municipal","Comissionado",7
"2015","10","Alagoa Grande","Câmara Municipal","Efetivo",14
"2015","10","Alagoa Grande","Câmara Municipal","Eletivo",11
"2015","11","Alagoa Grande","Câmara Municipal","Comissionado",7
"2015","11","Alagoa Grande","Câmara Municipal","Efetivo",14
"2015","11","Alagoa Grande","Câmara Municipal","Eletivo",11
"2015","12","Alagoa Grande","Câmara Municipal","Comissionado",7
"2015","12","Alagoa Grande","Câmara Municipal","Efetivo",14
"2015","12","Alagoa Grande","Câmara Municipal","Eletivo",11
"2016","01","Alagoa Grande","Câmara Municipal","Comissionado",2
"2016","01","Alagoa Grande","Câmara Municipal","Contratação por excepcional interesse público",1
"2016","01","Alagoa Grande","Câmara Municipal","Efetivo",14
"2016","01","Alagoa Grande","Câmara Municipal","Eletivo",11
"2016","02","Alagoa Grande","Câmara Municipal","Comissionado",7
"2016","02","Alagoa Grande","Câmara Municipal","Contratação por excepcional interesse público",1
"2016","02","Alagoa Grande","Câmara Municipal","Efetivo",14
"2016","02","Alagoa Grande","Câmara Municipal","Eletivo",11
"2016","03","Alagoa Grande","Câmara Municipal","Comissionado",7
"2016","03","Alagoa Grande","Câmara Municipal","Contratação por excepcional interesse público",1
"2016","03","Alagoa Grande","Câmara Municipal","Efetivo",14
"2016","03","Alagoa Grande","Câmara Municipal","Eletivo",11
"2016","04","Alagoa Grande","Câmara Municipal","Comissionado",7
"2016","04","Alagoa Grande","Câmara Municipal","Efetivo",14
"2016","04","Alagoa Grande","Câmara Municipal","Eletivo",11
"2016","05","Alagoa Grande","Câmara Municipal","Comissionado",7
"2016","05","Alagoa Grande","Câmara Municipal","Efetivo",14
"2016","05","Alagoa Grande","Câmara Municipal","Eletivo",11
"2009","01","Alagoa Nova","Câmara Municipal","Comissionado",2
"2009","01","Alagoa Nova","Câmara Municipal","Efetivo",9
"2009","01","Alagoa Nova","Câmara Municipal","Eletivo",9
"2009","02","Alagoa Nova","Câmara Municipal","Comissionado",2
"2009","02","Alagoa Nova","Câmara Municipal","Efetivo",9
"2009","02","Alagoa Nova","Câmara Municipal","Eletivo",9
"2009","03","Alagoa Nova","Câmara Municipal","Comissionado",3
"2009","03","Alagoa Nova","Câmara Municipal","Efetivo",9
"2009","03","Alagoa Nova","Câmara Municipal","Eletivo",9
"2009","04","Alagoa Nova","Câmara Municipal","Comissionado",3
"2009","04","Alagoa Nova","Câmara Municipal","Efetivo",9
"2009","04","Alagoa Nova","Câmara Municipal","Eletivo",9
"2009","05","Alagoa Nova","Câmara Municipal","Comissionado",3
"2009","05","Alagoa Nova","Câmara Municipal","Efetivo",9
"2009","05","Alagoa Nova","Câmara Municipal","Eletivo",9
"2009","06","Alagoa Nova","Câmara Municipal","Comissionado",3
"2009","06","Alagoa Nova","Câmara Municipal","Efetivo",9
"2009","06","Alagoa Nova","Câmara Municipal","Eletivo",9
"2009","07","Alagoa Nova","Câmara Municipal","Comissionado",3
"2009","07","Alagoa Nova","Câmara Municipal","Efetivo",9
"2009","07","Alagoa Nova","Câmara Municipal","Eletivo",9
"2009","08","Alagoa Nova","Câmara Municipal","Comissionado",3
"2009","08","Alagoa Nova","Câmara Municipal","Efetivo",9
"2009","08","Alagoa Nova","Câmara Municipal","Eletivo",9
"2009","09","Alagoa Nova","Câmara Municipal","Comissionado",3
"2009","09","Alagoa Nova","Câmara Municipal","Efetivo",9
"2009","09","Alagoa Nova","Câmara Municipal","Eletivo",9
"2009","10","Alagoa Nova","Câmara Municipal","Comissionado",3
"2009","10","Alagoa Nova","Câmara Municipal","Efetivo",9
"2009","10","Alagoa Nova","Câmara Municipal","Eletivo",9
