"ano","mes","cidade","quantidade.secretario"
"2010","03","Massaranduba",1
"2010","03","Mataraca",1
"2010","03","Matinhas",1
"2010","03","Maturéia",1
"2010","03","Mogeiro",1
"2010","03","Nazarezinho",1
"2010","03","Nova Olinda",1
"2010","03","Nova Palmeira",1
"2010","03","Ouro Velho",1
"2010","03","Patos",1
"2010","03","Paulista",1
"2010","03","Piancó",1
"2010","03","Picuí",1
"2010","03","Pilões",1
"2010","03","Pirpirituba",1
"2010","03","Pocinhos",1
"2010","03","Pombal",1
"2010","03","Remígio",1
"2010","03","Riachão",1
"2010","03","Riachão do Bacamarte",1
"2010","03","Riachão do Poço",1
"2010","03","Riacho dos Cavalos",1
"2010","03","Rio Tinto",1
"2010","03","Salgado de São Félix",1
"2010","03","Santa Cruz",1
"2010","03","Santa Teresinha",1
"2010","03","Santana de Mangueira",1
"2010","03","São Bentinho",1
"2010","03","São Domingos do Cariri",1
"2010","03","São Francisco",1
"2010","03","São João do Rio do Peixe",1
"2010","03","São João do Tigre",1
"2010","03","São José de Espinharas",1
"2010","03","São José de Piranhas",1
"2010","03","São José dos Cordeiros",1
"2010","03","Sapé",1
"2010","03","Serra Redonda",1
"2010","03","Serraria",1
"2010","03","Sobrado",1
"2010","03","Solânea",1
"2010","03","Taperoá",1
"2010","03","Tenório",1
"2010","03","Triunfo",1
"2010","03","Uiraúna",1
"2010","03","Várzea",1
"2010","03","Vieirópolis",1
"2010","03","Vista Serrana",1
"2010","03","Zabelê",1
"2010","04","Aguiar",1
"2010","04","Alagoa Grande",1
"2010","04","Alagoinha",1
"2010","04","Alcantil",1
"2010","04","Algodão de Jandaíra",1
"2010","04","Araruna",1
"2010","04","Areia de Baraúnas",1
"2010","04","Areial",1
"2010","04","Bananeiras",1
"2010","04","Barra de Santa Rosa",1
"2010","04","Barra de São Miguel",1
"2010","04","Belém do Brejo do Cruz",1
"2010","04","Bernardino Batista",1
"2010","04","Boa Ventura",1
"2010","04","Boa Vista",1
"2010","04","Bom Jesus",1
"2010","04","Bom Sucesso",1
"2010","04","Bonito de Santa Fé",1
"2010","04","Borborema",1
"2010","04","Brejo dos Santos",1
"2010","04","Cabaceiras",1
"2010","04","Cachoeira dos Índios",1
"2010","04","Cacimba de Dentro",1
"2010","04","Cajazeirinhas",1
"2010","04","Capim",1
"2010","04","Carrapateira",1
"2010","04","Casserengue",1
"2010","04","Caturité",1
"2010","04","Coxixola",1
"2010","04","Cuité de Mamanguape",1
"2010","04","Cuitegi",1
"2010","04","Diamante",1
"2010","04","Gado Bravo",1
"2010","04","Guarabira",1
"2010","04","Igaracy",1
"2010","04","Itaporanga",1
"2010","04","Itatuba",1
"2010","04","Jericó",1
"2010","04","Joca Claudino",1
"2010","04","Juarez Távora",1
"2010","04","Juazeirinho",1
"2010","04","Junco do Seridó",1
"2010","04","Juru",1
"2010","04","Lagoa",1
"2010","04","Logradouro",1
"2010","04","Lucena",1
"2010","04","Marizópolis",1
"2010","04","Massaranduba",1
"2010","04","Mataraca",1
"2010","04","Matinhas",1
"2010","04","Maturéia",1
"2010","04","Mogeiro",1
"2010","04","Nazarezinho",1
"2010","04","Nova Olinda",1
"2010","04","Nova Palmeira",1
"2010","04","Ouro Velho",1
"2010","04","Patos",1
"2010","04","Paulista",1
"2010","04","Piancó",1
"2010","04","Picuí",1
"2010","04","Pilões",1
"2010","04","Pirpirituba",1
"2010","04","Pocinhos",1
"2010","04","Remígio",1
"2010","04","Riachão",1
"2010","04","Riachão do Bacamarte",1
"2010","04","Riachão do Poço",1
"2010","04","Riacho dos Cavalos",1
"2010","04","Rio Tinto",1
"2010","04","Salgado de São Félix",1
"2010","04","Santa Cruz",1
"2010","04","Santa Teresinha",1
"2010","04","Santana de Mangueira",1
"2010","04","São Bentinho",1
"2010","04","São Domingos do Cariri",1
"2010","04","São Francisco",1
"2010","04","São João do Rio do Peixe",1
"2010","04","São João do Tigre",1
"2010","04","São José de Espinharas",1
"2010","04","São José de Piranhas",1
"2010","04","São José dos Cordeiros",1
"2010","04","Sapé",1
"2010","04","Serra Redonda",1
"2010","04","Serraria",1
"2010","04","Sobrado",1
"2010","04","Solânea",1
"2010","04","Taperoá",1
"2010","04","Tenório",1
"2010","04","Triunfo",1
"2010","04","Uiraúna",1
"2010","04","Umbuzeiro",1
"2010","04","Várzea",1
"2010","04","Vieirópolis",1
"2010","04","Vista Serrana",1
"2010","04","Zabelê",1
"2010","05","Aguiar",1
"2010","05","Alagoa Grande",1
"2010","05","Alagoinha",1
"2010","05","Alcantil",1
"2010","05","Algodão de Jandaíra",1
"2010","05","Araruna",1
"2010","05","Areia de Baraúnas",1
"2010","05","Areial",1
"2010","05","Bananeiras",1
"2010","05","Barra de Santa Rosa",1
"2010","05","Barra de São Miguel",1
"2010","05","Belém do Brejo do Cruz",1
"2010","05","Bernardino Batista",1
"2010","05","Boa Ventura",1
"2010","05","Boa Vista",1
"2010","05","Bom Jesus",1
"2010","05","Bonito de Santa Fé",1
"2010","05","Borborema",1
"2010","05","Brejo dos Santos",1
"2010","05","Cabaceiras",1
"2010","05","Cachoeira dos Índios",1
"2010","05","Cacimba de Dentro",1
"2010","05","Cajazeirinhas",1
"2010","05","Capim",1
"2010","05","Carrapateira",1
"2010","05","Casserengue",1
"2010","05","Caturité",1
"2010","05","Coxixola",1
"2010","05","Cuité de Mamanguape",1
"2010","05","Cuitegi",1
"2010","05","Diamante",1
"2010","05","Gado Bravo",1
"2010","05","Guarabira",1
"2010","05","Igaracy",1
"2010","05","Itaporanga",1
"2010","05","Itatuba",1
"2010","05","Jericó",1
"2010","05","Joca Claudino",1
"2010","05","Juarez Távora",1
"2010","05","Juazeirinho",1
"2010","05","Junco do Seridó",1
"2010","05","Lagoa",1
"2010","05","Logradouro",1
"2010","05","Lucena",1
"2010","05","Marizópolis",1
"2010","05","Massaranduba",1
"2010","05","Mataraca",1
"2010","05","Matinhas",1
"2010","05","Maturéia",1
"2010","05","Mogeiro",1
"2010","05","Nazarezinho",1
"2010","05","Nova Olinda",1
"2010","05","Nova Palmeira",1
"2010","05","Ouro Velho",1
"2010","05","Patos",1
"2010","05","Paulista",1
"2010","05","Piancó",1
"2010","05","Picuí",1
"2010","05","Pilões",1
"2010","05","Pirpirituba",1
"2010","05","Pocinhos",1
"2010","05","Remígio",1
"2010","05","Riachão",1
"2010","05","Riachão do Bacamarte",1
"2010","05","Riachão do Poço",1
"2010","05","Riacho dos Cavalos",1
"2010","05","Rio Tinto",1
"2010","05","Salgado de São Félix",1
"2010","05","Santa Cruz",1
"2010","05","Santa Teresinha",1
"2010","05","Santana de Mangueira",1
"2010","05","São Bentinho",1
"2010","05","São Domingos do Cariri",1
"2010","05","São Francisco",1
"2010","05","São João do Rio do Peixe",1
"2010","05","São João do Tigre",1
"2010","05","São José de Espinharas",1
"2010","05","São José de Piranhas",1
"2010","05","São José dos Cordeiros",1
"2010","05","Sapé",1
"2010","05","Serra Redonda",1
"2010","05","Serraria",1
"2010","05","Sobrado",1
"2010","05","Solânea",1
"2010","05","Taperoá",1
"2010","05","Tenório",1
"2010","05","Triunfo",1
"2010","05","Uiraúna",1
"2010","05","Umbuzeiro",1
"2010","05","Várzea",1
"2010","05","Vieirópolis",1
"2010","05","Vista Serrana",1
"2010","05","Zabelê",1
"2010","06","Aguiar",1
"2010","06","Alagoa Grande",1
"2010","06","Alagoinha",1
"2010","06","Alcantil",1
"2010","06","Algodão de Jandaíra",1
"2010","06","Araruna",1
"2010","06","Areia de Baraúnas",1
"2010","06","Areial",1
"2010","06","Bananeiras",1
"2010","06","Barra de Santa Rosa",1
"2010","06","Barra de São Miguel",1
"2010","06","Belém do Brejo do Cruz",1
"2010","06","Bernardino Batista",1
"2010","06","Boa Ventura",1
"2010","06","Boa Vista",1
"2010","06","Bom Jesus",1
"2010","06","Bonito de Santa Fé",1
"2010","06","Borborema",1
"2010","06","Brejo dos Santos",1
"2010","06","Cabaceiras",1
"2010","06","Cachoeira dos Índios",1
"2010","06","Cacimba de Dentro",1
"2010","06","Cajazeirinhas",1
"2010","06","Capim",1
"2010","06","Carrapateira",1
"2010","06","Casserengue",1
"2010","06","Caturité",1
"2010","06","Coxixola",1
"2010","06","Cuité de Mamanguape",1
"2010","06","Cuitegi",1
"2010","06","Diamante",1
"2010","06","Gado Bravo",1
"2010","06","Guarabira",1
"2010","06","Igaracy",1
"2010","06","Itaporanga",1
"2010","06","Itatuba",1
"2010","06","Jericó",1
"2010","06","Joca Claudino",1
"2010","06","Juarez Távora",1
"2010","06","Juazeirinho",1
"2010","06","Junco do Seridó",1
"2010","06","Juru",1
"2010","06","Lagoa",1
"2010","06","Logradouro",1
"2010","06","Lucena",1
"2010","06","Marizópolis",1
"2010","06","Massaranduba",1
"2010","06","Mataraca",1
"2010","06","Matinhas",1
"2010","06","Maturéia",1
"2010","06","Mogeiro",1
"2010","06","Nazarezinho",1
"2010","06","Nova Olinda",1
"2010","06","Nova Palmeira",1
"2010","06","Ouro Velho",1
"2010","06","Patos",1
"2010","06","Paulista",1
"2010","06","Piancó",1
"2010","06","Picuí",1
"2010","06","Pilões",1
"2010","06","Pilõezinhos",1
"2010","06","Pirpirituba",1
"2010","06","Pocinhos",1
"2010","06","Remígio",1
"2010","06","Riachão",1
"2010","06","Riachão do Bacamarte",1
"2010","06","Riachão do Poço",1
"2010","06","Riacho dos Cavalos",1
"2010","06","Rio Tinto",1
"2010","06","Salgado de São Félix",1
"2010","06","Santa Cruz",1
"2010","06","Santa Teresinha",1
"2010","06","Santana de Mangueira",1
"2010","06","São Bentinho",1
"2010","06","São Domingos do Cariri",1
"2010","06","São Francisco",1
"2010","06","São João do Rio do Peixe",1
"2010","06","São João do Tigre",1
"2010","06","São José de Espinharas",1
"2010","06","São José de Piranhas",1
"2010","06","São José dos Cordeiros",1
"2010","06","Sapé",1
"2010","06","Serra Redonda",1
"2010","06","Serraria",1
"2010","06","Sertãozinho",1
"2010","06","Sobrado",1
"2010","06","Solânea",1
"2010","06","Taperoá",1
"2010","06","Tenório",1
"2010","06","Triunfo",1
"2010","06","Uiraúna",1
"2010","06","Umbuzeiro",1
"2010","06","Várzea",1
"2010","06","Vieirópolis",1
"2010","06","Vista Serrana",1
"2010","06","Zabelê",1
"2010","07","Aguiar",1
"2010","07","Alagoa Grande",1
"2010","07","Alagoinha",1
"2010","07","Alcantil",1
"2010","07","Algodão de Jandaíra",1
"2010","07","Araruna",1
"2010","07","Areia de Baraúnas",1
"2010","07","Areial",1
"2010","07","Bananeiras",1
"2010","07","Barra de Santa Rosa",1
"2010","07","Barra de São Miguel",1
"2010","07","Bernardino Batista",1
"2010","07","Boa Ventura",1
"2010","07","Boa Vista",1
"2010","07","Bom Jesus",1
"2010","07","Bonito de Santa Fé",1
"2010","07","Borborema",1
"2010","07","Brejo dos Santos",1
"2010","07","Cabaceiras",1
"2010","07","Cachoeira dos Índios",1
"2010","07","Cacimba de Dentro",1
"2010","07","Cajazeirinhas",1
"2010","07","Capim",1
"2010","07","Carrapateira",1
"2010","07","Casserengue",1
"2010","07","Caturité",1
"2010","07","Coxixola",1
"2010","07","Cuité de Mamanguape",1
"2010","07","Cuitegi",1
"2010","07","Diamante",1
"2010","07","Gado Bravo",1
"2010","07","Guarabira",1
"2010","07","Igaracy",1
"2010","07","Itaporanga",1
"2010","07","Itatuba",1
"2010","07","Jacaraú",1
"2010","07","Jericó",1
"2010","07","Joca Claudino",1
"2010","07","Juarez Távora",1
"2010","07","Juazeirinho",1
"2010","07","Junco do Seridó",1
"2010","07","Juru",1
"2010","07","Lagoa",1
"2010","07","Logradouro",1
"2010","07","Lucena",1
"2010","07","Marizópolis",1
"2010","07","Massaranduba",1
"2010","07","Mataraca",1
"2010","07","Matinhas",1
"2010","07","Maturéia",1
"2010","07","Mogeiro",1
"2010","07","Nazarezinho",1
"2010","07","Nova Olinda",1
"2010","07","Nova Palmeira",1
"2010","07","Ouro Velho",1
"2010","07","Patos",1
"2010","07","Paulista",1
"2010","07","Piancó",1
"2010","07","Picuí",1
"2010","07","Pilões",1
"2010","07","Pirpirituba",1
"2010","07","Pocinhos",1
"2010","07","Riachão",1
"2010","07","Riachão do Bacamarte",1
"2010","07","Riachão do Poço",1
"2010","07","Riacho dos Cavalos",1
"2010","07","Rio Tinto",1
"2010","07","Salgado de São Félix",1
"2010","07","Santa Cruz",1
"2010","07","Santa Teresinha",1
"2010","07","Santana de Mangueira",1
"2010","07","São Bentinho",1
"2010","07","São Domingos do Cariri",1
"2010","07","São Francisco",1
"2010","07","São João do Rio do Peixe",1
"2010","07","São João do Tigre",1
"2010","07","São José de Espinharas",1
"2010","07","São José de Piranhas",1
"2010","07","São José dos Cordeiros",1
"2010","07","Sapé",1
"2010","07","Serra Redonda",1
"2010","07","Serraria",1
"2010","07","Sertãozinho",1
"2010","07","Sobrado",1
"2010","07","Solânea",1
"2010","07","Taperoá",1
"2010","07","Tenório",1
"2010","07","Triunfo",1
"2010","07","Uiraúna",1
"2010","07","Umbuzeiro",1
"2010","07","Várzea",1
"2010","07","Vieirópolis",1
"2010","07","Vista Serrana",1
"2010","07","Zabelê",1
"2010","08","Aguiar",1
"2010","08","Alagoa Grande",1
"2010","08","Alagoinha",1
"2010","08","Alcantil",1
"2010","08","Algodão de Jandaíra",1
"2010","08","Araruna",1
"2010","08","Areia de Baraúnas",1
"2010","08","Areial",1
"2010","08","Bananeiras",1
"2010","08","Barra de Santa Rosa",1
"2010","08","Barra de São Miguel",1
"2010","08","Belém do Brejo do Cruz",1
"2010","08","Bernardino Batista",1
"2010","08","Boa Ventura",1
"2010","08","Boa Vista",1
"2010","08","Bom Jesus",1
"2010","08","Bom Sucesso",1
"2010","08","Bonito de Santa Fé",1
"2010","08","Borborema",1
"2010","08","Brejo dos Santos",1
"2010","08","Cabaceiras",1
"2010","08","Cachoeira dos Índios",1
"2010","08","Cacimba de Dentro",1
"2010","08","Cajazeirinhas",1
"2010","08","Capim",1
"2010","08","Carrapateira",1
"2010","08","Casserengue",1
"2010","08","Caturité",1
"2010","08","Cuité de Mamanguape",1
"2010","08","Cuitegi",1
"2010","08","Diamante",1
"2010","08","Gado Bravo",1
"2010","08","Guarabira",1
"2010","08","Igaracy",1
"2010","08","Itaporanga",1
"2010","08","Jacaraú",1
"2010","08","Jericó",1
"2010","08","Joca Claudino",1
"2010","08","Juarez Távora",1
"2010","08","Juazeirinho",1
"2010","08","Junco do Seridó",1
"2010","08","Juru",1
"2010","08","Logradouro",1
"2010","08","Lucena",1
"2010","08","Marizópolis",1
"2010","08","Massaranduba",1
"2010","08","Mataraca",1
"2010","08","Matinhas",1
"2010","08","Maturéia",1
"2010","08","Mogeiro",1
"2010","08","Nazarezinho",1
"2010","08","Nova Olinda",1
"2010","08","Nova Palmeira",1
"2010","08","Ouro Velho",1
"2010","08","Patos",1
"2010","08","Paulista",1
"2010","08","Piancó",1
"2010","08","Picuí",1
"2010","08","Pilões",1
"2010","08","Pirpirituba",1
"2010","08","Pocinhos",1
"2010","08","Riachão",1
"2010","08","Riachão do Bacamarte",1
"2010","08","Riachão do Poço",1
"2010","08","Riacho dos Cavalos",1
"2010","08","Rio Tinto",1
"2010","08","Salgado de São Félix",1
"2010","08","Santa Cruz",1
"2010","08","Santa Teresinha",1
"2010","08","Santana de Mangueira",1
"2010","08","São Bentinho",1
"2010","08","São Domingos do Cariri",1
"2010","08","São Francisco",1
"2010","08","São João do Rio do Peixe",1
"2010","08","São João do Tigre",1
"2010","08","São José de Espinharas",1
"2010","08","São José de Piranhas",1
"2010","08","São José dos Cordeiros",1
"2010","08","Sapé",1
"2010","08","Serra Redonda",1
"2010","08","Serraria",1
"2010","08","Sertãozinho",1
"2010","08","Sobrado",1
"2010","08","Solânea",1
"2010","08","Taperoá",1
"2010","08","Tenório",1
"2010","08","Triunfo",1
"2010","08","Uiraúna",1
"2010","08","Umbuzeiro",1
"2010","08","Várzea",1
"2010","08","Vieirópolis",1
"2010","08","Vista Serrana",1
"2010","08","Zabelê",1
"2010","09","Aguiar",1
"2010","09","Alagoa Grande",1
"2010","09","Alagoinha",1
"2010","09","Alcantil",1
"2010","09","Algodão de Jandaíra",1
"2010","09","Araruna",1
"2010","09","Areia de Baraúnas",1
"2010","09","Areial",1
"2010","09","Bananeiras",1
"2010","09","Barra de Santa Rosa",1
"2010","09","Barra de São Miguel",1
"2010","09","Belém do Brejo do Cruz",1
"2010","09","Bernardino Batista",1
"2010","09","Boa Ventura",1
"2010","09","Boa Vista",1
"2010","09","Bom Jesus",1
"2010","09","Bom Sucesso",1
"2010","09","Bonito de Santa Fé",1
"2010","09","Borborema",1
"2010","09","Brejo dos Santos",1
"2010","09","Cabaceiras",1
"2010","09","Cachoeira dos Índios",1
"2010","09","Cacimba de Dentro",1
"2010","09","Cajazeirinhas",1
"2010","09","Capim",1
"2010","09","Carrapateira",1
"2010","09","Casserengue",1
"2010","09","Caturité",1
"2010","09","Cuité de Mamanguape",1
"2010","09","Cuitegi",1
"2010","09","Diamante",1
"2010","09","Gado Bravo",1
"2010","09","Guarabira",1
"2010","09","Igaracy",1
"2010","09","Itaporanga",1
"2010","09","Jacaraú",1
"2010","09","Jericó",1
"2010","09","Joca Claudino",1
"2010","09","Juarez Távora",1
"2010","09","Juazeirinho",1
"2010","09","Junco do Seridó",1
"2010","09","Juru",1
"2010","09","Lagoa",1
"2010","09","Logradouro",1
"2010","09","Lucena",1
"2010","09","Marizópolis",1
"2010","09","Massaranduba",1
"2010","09","Mataraca",1
"2010","09","Matinhas",1
"2010","09","Maturéia",1
"2010","09","Mogeiro",1
"2010","09","Nazarezinho",1
"2010","09","Nova Olinda",1
"2010","09","Nova Palmeira",1
"2010","09","Ouro Velho",1
"2010","09","Patos",1
"2010","09","Paulista",1
"2010","09","Piancó",1
"2010","09","Picuí",1
"2010","09","Pilões",1
"2010","09","Pirpirituba",1
"2010","09","Pocinhos",1
"2010","09","Remígio",1
"2010","09","Riachão",1
"2010","09","Riachão do Bacamarte",1
"2010","09","Riachão do Poço",1
"2010","09","Riacho dos Cavalos",1
"2010","09","Rio Tinto",1
"2010","09","Salgado de São Félix",1
"2010","09","Santa Cruz",1
"2010","09","Santa Teresinha",1
"2010","09","Santana de Mangueira",1
"2010","09","São Bentinho",1
"2010","09","São Domingos do Cariri",1
"2010","09","São Francisco",1
"2010","09","São João do Rio do Peixe",1
"2010","09","São João do Tigre",1
"2010","09","São José de Espinharas",1
"2010","09","São José de Piranhas",1
"2010","09","São José dos Cordeiros",1
"2010","09","Sapé",1
"2010","09","Serra Redonda",1
"2010","09","Serraria",1
"2010","09","Sertãozinho",1
"2010","09","Sobrado",1
"2010","09","Solânea",1
"2010","09","Taperoá",1
"2010","09","Tenório",1
"2010","09","Triunfo",1
"2010","09","Uiraúna",1
"2010","09","Umbuzeiro",1
"2010","09","Várzea",1
"2010","09","Vieirópolis",1
"2010","09","Vista Serrana",1
"2010","09","Zabelê",1
"2010","10","Aguiar",1
"2010","10","Alagoa Grande",1
"2010","10","Alagoinha",1
"2010","10","Alcantil",1
"2010","10","Algodão de Jandaíra",1
"2010","10","Araruna",1
"2010","10","Areia de Baraúnas",1
"2010","10","Areial",1
"2010","10","Bananeiras",1
"2010","10","Barra de Santa Rosa",1
"2010","10","Barra de São Miguel",1
"2010","10","Belém do Brejo do Cruz",1
"2010","10","Bernardino Batista",1
"2010","10","Boa Ventura",1
"2010","10","Boa Vista",1
"2010","10","Bom Jesus",1
"2010","10","Bom Sucesso",1
"2010","10","Bonito de Santa Fé",1
"2010","10","Borborema",1
"2010","10","Brejo dos Santos",1
"2010","10","Cabaceiras",1
"2010","10","Cachoeira dos Índios",1
"2010","10","Cacimba de Dentro",1
"2010","10","Cajazeirinhas",1
"2010","10","Capim",1
"2010","10","Carrapateira",1
"2010","10","Casserengue",1
"2010","10","Caturité",1
"2010","10","Cuité de Mamanguape",1
"2010","10","Cuitegi",1
"2010","10","Diamante",1
"2010","10","Gado Bravo",1
"2010","10","Guarabira",1
"2010","10","Igaracy",1
"2010","10","Jacaraú",1
"2010","10","Jericó",1
"2010","10","Joca Claudino",1
"2010","10","Juarez Távora",1
"2010","10","Juazeirinho",1
"2010","10","Junco do Seridó",1
"2010","10","Juru",1
"2010","10","Lagoa",1
"2010","10","Logradouro",1
"2010","10","Lucena",1
"2010","10","Marizópolis",1
"2010","10","Massaranduba",1
"2010","10","Mataraca",1
